date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation,tithi_index,nakshatra_index,yoga_index,karana_index,vara_index,moon_phase_angle,moon_distance_km,sun_lon,moon_lon,hour,day,month,dayofweek,hour_sin,hour_cos,month_sin,month_cos,is_monsoon,is_summer,is_winter,rain_lag_1,rain_lag_3,rain_lag_6,rain_lag_12,rain_lag_24,rain_sum_6,rain_sum_12,rain_sum_24,rain_diff,temp_humidity,temp_dewpoint,humidity_pressure,pressure_change,temp_roll_6,humidity_roll_6,pressure_roll_6,moon_phase_sin,moon_phase_cos,sun_moon_angle
1940-08-24,0.0,30.854166666666668,50.91666666666666,19.179166666666667,31.60833333333333,1000.7875,0.2,20,1,10,6,6,246.3519197802736,403123.002656199,128.36280242741995,14.714942876457783,0,24,8,5,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.0,0.0,6.075060844421387,1.0435948371887207,0.8344106078147888,2.348134994506836,19.56167581677437,103.73944690823555,0.0,1570.9913194444441,11.675,50956.76354166666,-0.33333333333337123,30.156944444444445,53.069444444444436,1001.5958333333333,-0.9160264508073757,-0.40111786474955546,113.64785955096217
1940-08-25,0.1393875181674957,30.9,51.333333333333336,19.304166666666667,31.883333333333336,1001.1916666666666,0.1,21,2,11,0,0,257.3546015125449,400265.5631596844,129.32729049642126,26.68213751444288,0,25,8,6,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.0,2.348134994506836,0.0,7.041893005371094,18.56705093383789,2.4875225126743317,12.65917032957077,85.31178349256516,0.1393875181674957,1586.2,11.595833333333331,51394.50555555555,0.4041666666665833,30.511805555555554,51.48611111111111,1001.4569444444445,-0.9757436091356243,-0.2189164434915434,102.64515298197838
1940-08-26,0.0,31.1125,50.333333333333336,18.95,32.233333333333334,1002.3833333333332,0.2,22,2,12,2,1,268.5726833045196,396298.7423100025,130.29226775509255,38.86515974258449,0,26,8,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.1393875181674957,0.0,0.0,0.0,3.0827713012695312,2.4875225126743317,12.65917032957077,82.22901219129562,-0.1393875181674957,1565.9958333333334,12.162500000000001,50453.294444444444,1.191666666666606,30.65138888888889,51.23611111111111,1001.5819444444445,-0.9996897277238974,-0.024908799315097027,91.42710801250806
1940-08-27,0.0,31.320833333333336,49.0,18.791666666666668,32.416666666666664,1003.0583333333334,0.1,23,3,13,4,2,280.08886755907315,391350.962645432,131.2577439671305,51.34672437985805,0,27,8,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.0,0.0,0.0,0.2814410030841827,0.0,2.4875225126743317,12.377729326486588,82.22901219129562,0.0,1534.7208333333335,12.529166666666669,49149.85833333334,0.6750000000001819,30.818055555555556,50.90277777777777,1001.7826388888889,-0.9845372347508762,0.17517543603227656,79.91101958727245
1940-08-28,0.0,31.7875,46.333333333333336,18.33333333333333,32.612500000000004,1003.2875,0.1,24,4,14,6,3,291.97797142445904,385659.2231591449,132.22372634360914,64.20166934267678,0,28,8,2,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.0,0.1393875181674957,2.348134994506836,0.0,0.0,0.1393875181674957,12.377729326486588,82.22901219129562,0.0,1472.8208333333334,13.454166666666673,46485.65416666667,0.22916666666662877,31.057638888888892,50.03472222222222,1001.9715277777777,-0.9273278114722471,0.37425009027399386,68.02205700093236
1940-08-29,0.0,31.979166666666668,45.5,18.279166666666665,33.075,1002.9291666666668,0.1,25,5,15,1,4,304.2973490582656,379569.067792391,133.1902189867494,77.48737780292728,0,29,8,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.0,0.0,0.0,3.815145969390869,0.0,0.1393875181674957,8.562583357095718,82.22901219129562,0.0,1455.0520833333335,13.700000000000003,45633.27708333334,-0.3583333333332348,31.325694444444448,48.90277777777778,1002.2729166666668,-0.8261243666440452,0.5634878266981243,55.7028411838221
1940-08-30,0.0,30.2,51.208333333333336,18.8375,31.33333333333333,1002.9625,0.0,26,6,16,3,5,317.0757183938647,373518.8069451221,134.15722223809905,91.23260219612962,0,30,8,4,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.0,0.0,0.0,6.075060844421387,0.0,0.1393875181674957,2.4875225126743317,82.22901219129562,0.0,1546.4916666666668,11.3625,51360.03802083334,0.03333333333318933,31.21666666666667,48.95138888888889,1002.6354166666666,-0.681031255087178,0.7322543476104345,42.92462004196943
1940-08-31,0.0,31.02083333333333,49.79166666666666,18.9625,32.395833333333336,1001.5166666666668,0.1,27,7,18,6,6,330.30240937504,368003.378347817,135.1247320791622,105.42670563535262,0,31,8,5,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0.0,0.0,0.1393875181674957,0.0,1.352330207824707,0.0,2.4875225126743317,80.87668198347092,0.0,1544.578993055555,12.05833333333333,49867.184027777774,-1.445833333333212,31.23680555555556,48.694444444444436,1002.6895833333334,-0.4954221407124527,0.8686523484639241,29.698026443809567
1940-09-01,0.0,31.354166666666668,50.0,19.175,32.9125,1001.0875,1.1,28,9,19,8,0,343.9205619423572,363516.615451754,136.09273983611877,120.0128490792646,0,1,9,6,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,0.0,25.55420112609864,0.0,2.4875225126743317,55.322480857372284,0.0,1567.7083333333335,12.179166666666667,50054.375,-0.42916666666678793,31.277083333333334,48.63888888888889,1002.4736111111112,-0.27696983718326396,0.9608786131924658,16.07989075685417
1940-09-02,0.2289326637983322,30.46666666666667,54.875,19.875,32.2,1001.2625,2.1,29,10,20,10,1,357.8283182440929,360478.1120890153,137.06123249402526,134.88917195726842,0,2,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,0.0,31.692501068115234,0.2289326637983322,2.716455176472664,23.85891245305538,0.2289326637983322,1671.8583333333333,10.591666666666669,54944.279687500006,0.1750000000000682,31.134722222222223,49.618055555555564,1002.1743055555556,-0.03789392212219818,0.9992817674040675,2.1720605367568453
1940-09-03,0.0,31.525,46.54166666666666,17.995833333333334,32.295833333333334,1000.7791666666668,0.0,0,11,21,1,2,11.890303388918609,359160.5879891379,138.03019384146472,149.92026679366447,0,3,9,1,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.2289326637983322,0.0,0.0,2.348134994506836,2.885321617126465,0.2289326637983322,0.3683201819658279,20.973590835928917,-0.2289326637983322,1467.2260416666663,13.529166666666665,46577.93038194444,-0.4833333333332348,31.09097222222222,49.65277777777777,1001.75625,0.206038581746632,0.978543868629218,11.890072952199745
1940-09-04,0.0,32.075,44.083333333333336,17.545833333333334,32.858333333333334,1001.6291666666666,0.0,2,12,22,4,3,25.957676521854072,359639.97030482284,138.99960640390594,164.9572351429509,0,4,9,2,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2289326637983322,0.3683201819658279,20.973590835928917,0.0,1413.9729166666668,14.529166666666669,44155.15243055556,0.8499999999997954,31.10694444444444,49.416666666666664,1001.5395833333333,0.43770710242862026,0.8991176188261141,25.957628739044964
1940-09-05,6.659942626953125,32.079166666666666,46.0,18.48333333333333,33.55416666666667,1002.9041666666668,0.2,3,13,23,6,4,39.89094414880961,361786.6466647848,139.9694537798247,179.86051655493668,0,5,9,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.2289326637983322,0.0,0.0,1.0435948371887207,6.888875290751457,7.028262808918953,26.58993862569332,6.659942626953125,1475.6416666666667,13.595833333333335,46133.591666666674,1.2750000000002046,31.42013888888889,48.54861111111111,1001.5298611111111,0.6413283697145782,0.7672665261819007,39.891062775111976
1940-09-06,1.3890405893325806,31.979166666666668,46.75,18.5,33.56666666666667,1003.5833333333334,0.2,4,14,25,1,5,53.57849293610367,365301.66971214896,140.93972278555358,194.5184408170657,0,6,9,4,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,6.659942626953125,0.0,0.0,0.1393875181674957,7.041893005371094,8.277915880084038,8.277915880084038,20.937086209654808,-5.270902037620544,1495.0260416666667,13.479166666666668,46917.520833333336,0.6791666666665606,31.57986111111111,48.041666666666664,1001.8743055555557,0.8046709895556027,0.5937209770318101,53.578718031512125
1940-09-07,1.1645147800445557,30.804166666666664,56.958333333333336,20.229166666666668,33.69583333333333,1004.3958333333334,2.9,5,15,26,4,6,66.94626805367892,369784.25141889625,141.91040490033572,208.8569206855449,0,7,9,5,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,1.3890405893325806,0.0,0.0,0.0,0.0,9.442430660128593,9.442430660128593,22.101600989699364,-0.2245258092880249,1754.5539930555556,10.574999999999996,57208.71267361112,0.8125,31.488194444444446,49.201388888888886,1002.4256944444445,0.9201380213202537,0.3915942054229715,66.94651578520919
1940-09-08,5.535370349884033,30.179166666666664,59.66666666666666,20.42083333333333,33.02916666666667,1004.1375,2.3,6,16,0,6,0,79.95816958528596,374807.4643963892,142.88149681974542,222.8398528883056,0,8,9,6,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,1.1645147800445557,6.659942626953125,0.2289326637983322,0.0,0.2814410030841827,14.748868346214294,14.977801010012627,27.355530336499214,4.3708555698394775,1800.6902777777773,9.758333333333333,59913.53749999999,-0.25833333333332575,31.44027777777778,50.0,1002.9048611111111,0.9846807137701763,0.17436711825644233,79.95835606856016
1940-09-09,3.521130323410034,31.23333333333333,52.208333333333336,19.079166666666666,33.733333333333334,1003.6041666666666,0.0,7,17,1,1,1,92.609853392898,379981.5497898337,143.85300025269552,236.46291479892548,0,9,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,5.535370349884033,1.3890405893325806,0.0,0.0,0.0,18.26999866962433,18.49893133342266,30.87666065990925,-2.014240026473999,1630.6402777777778,12.154166666666665,52396.500868055555,-0.5333333333334167,31.391666666666666,50.94444444444445,1003.3756944444444,0.9989627537571623,-0.04553478457077843,92.60991454622996
1940-09-10,33.039241790771484,31.375,54.333333333333336,19.1875,34.15,1004.2208333333332,0.0,8,18,2,3,2,104.9195657631229,384993.89196210686,144.82492126316998,249.7443902327925,0,10,9,1,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,3.521130323410034,1.1645147800445557,0.0,0.0,3.815145969390869,51.30924046039581,51.538173124194145,60.100756481289864,29.51811146736145,1704.7083333333335,12.1875,54562.66527777777,0.6166666666665606,31.274999999999995,52.65277777777778,1003.8076388888888,0.9662882154740201,-0.2574627830115137,104.91946896962253
1940-09-11,0.5284271240234375,31.7375,50.958333333333336,18.329166666666666,34.12083333333333,1005.0083333333332,0.0,9,19,3,5,3,116.91896510673692,389624.4487521154,145.79726944744024,262.7159816141961,0,11,9,2,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,33.039241790771484,5.535370349884033,6.659942626953125,0.0,6.075060844421387,45.177724957466125,52.06660024821758,54.554122760891914,-32.51081466674805,1617.2901041666669,13.408333333333335,51213.54965277777,0.7875000000000227,31.218055555555555,53.479166666666664,1004.1583333333333,0.8916477232563479,-0.45272987267439196,116.91871216675585
1940-09-12,50.62394332885742,31.475,51.083333333333336,18.64583333333333,34.0125,1004.9958333333334,0.0,10,20,4,0,4,128.64565720428823,393741.3350354278,146.7700571366245,275.4153373406747,0,12,9,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.5284271240234375,3.521130323410034,1.3890405893325806,0.0,0.0,94.41262769699097,102.690543577075,105.17806608974934,50.095516204833984,1607.8479166666668,12.829166666666673,51338.53715277778,-0.012499999999818101,31.134027777777778,54.20138888888889,1004.3937499999998,0.7810230743142361,-0.6245021676413456,128.64528020405018
1940-09-13,9.368977546691896,32.266666666666666,46.0,17.866666666666667,34.25833333333333,1003.3,0.0,11,21,5,2,5,140.1381073001384,397283.2835120344,147.74329870581457,287.8809584628443,0,13,9,4,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,50.62394332885742,33.039241790771484,1.1645147800445557,0.0,0.0,102.6170904636383,112.0595211237669,114.54704363644123,-41.25496578216553,1484.2666666666667,14.399999999999999,46151.799999999996,-1.6958333333334394,31.377777777777776,52.375,1004.2111111111111,0.6409392498344806,-0.7675916088791053,140.13765975702975
1940-09-14,2.348134994506836,32.62083333333333,40.458333333333336,16.150000000000002,33.979166666666664,1002.4208333333332,0.0,12,22,6,4,6,151.43291456765016,400235.4508161942,148.717009997655,300.14947018803565,0,14,9,5,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,9.368977546691896,0.5284271240234375,5.535370349884033,0.2289326637983322,0.0,99.42985510826111,114.1787234544754,116.89517863094807,-7.02084255218506,1319.784548611111,16.470833333333328,40556.27621527778,-0.8791666666667197,31.784722222222218,49.173611111111114,1003.9250000000001,0.4781874062282209,-0.8782578234918983,151.43246019038065
1940-09-15,0.2662060558795929,32.46666666666667,36.54166666666666,14.133333333333333,32.645833333333336,1002.2625,0.0,13,23,7,6,0,162.56408601906278,402603.9513668589,149.691207834939,312.25489496889554,0,15,9,6,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,2.348134994506836,50.62394332885742,3.521130323410034,0.0,2.348134994506836,96.17493084073067,114.444929510355,114.81324969232082,-2.081928938627243,1186.386111111111,18.333333333333336,36624.34218749999,-0.15833333333318933,31.990277777777777,46.5625,1003.7013888888888,0.29963886773540493,-0.954052697151601,162.56368713395653
1940-09-16,0.0,31.975,45.91666666666666,17.3,33.61666666666667,1002.375,0.0,14,24,8,0,1,173.5638037368572,404393.3116562155,150.66590959170657,324.22942066094583,0,16,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.2662060558795929,9.368977546691896,33.039241790771484,0.0,0.0,63.13568904995918,114.444929510355,114.81324969232082,-0.2662060558795929,1468.1854166666665,14.675,46025.71874999999,0.11249999999995453,32.09027777777778,45.15972222222222,1003.3937500000001,0.1120967168101934,-0.9936973010330536,173.56351106923927
1940-09-17,0.3345300555229187,32.954166666666666,38.5,15.8875,33.670833333333334,1002.5708333333332,0.0,15,25,9,2,2,184.464147149122,405589.9099658239,151.6411328026783,336.1051250251072,0,17,9,1,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,2.348134994506836,0.5284271240234375,6.659942626953125,0.0,62.941791981458664,108.11951693892479,115.14777974784374,0.3345300555229187,1268.7354166666667,17.066666666666666,38598.97708333333,0.19583333333321207,32.293055555555554,43.083333333333336,1002.9875000000001,-0.0778352590929752,-0.9969662343539671,184.4639922224289
1940-09-18,0.0,32.3375,46.41666666666666,18.375,34.083333333333336,1002.375,0.0,16,26,10,4,3,195.29926074995072,406153.346588622,152.6168948046804,347.91614646770194,0,18,9,2,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.3345300555229187,0.2662060558795929,50.62394332885742,1.3890405893325806,0.1393875181674957,12.317848652601244,106.73047634959221,115.00839222967625,-0.3345300555229187,1500.998958333333,13.962499999999999,46526.90624999999,-0.19583333333321207,32.43680555555556,42.30555555555555,1002.5506944444445,-0.26386060488855223,-0.9645608229592613,195.29925166302152
1940-09-19,0.0,32.7,42.375,17.416666666666668,33.891666666666666,1002.0625,0.0,17,26,11,6,4,206.10752174689,406016.5455389693,153.59321241333708,359.7008549704847,0,19,9,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,9.368977546691896,1.1645147800445557,0.0,2.9488711059093475,105.56596156954765,115.00839222967625,0.0,1385.6625000000001,15.283333333333335,42462.3984375,-0.3125,32.50902777777778,41.701388888888886,1002.3444444444444,-0.4400570584500543,-0.8979698131386631,206.10764255714764
1940-09-20,0.1039745360612869,32.891666666666666,41.54166666666666,17.229166666666668,34.483333333333334,1002.1583333333332,0.0,18,0,12,1,5,216.9333407445152,405094.29460954526,154.57010164058102,11.50365585835452,0,20,9,4,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.3345300555229187,2.348134994506836,5.535370349884033,0.0,0.7047106474637985,100.1345657557249,115.11236676573753,0.1039745360612869,1366.3746527777773,15.662499999999998,41631.32743055554,0.09583333333318933,32.55416666666667,41.881944444444436,1002.3006944444443,-0.6008854647586216,-0.799335135122819,143.06644578222648
1940-09-21,0.0,31.741666666666664,50.125,19.28333333333333,33.95,1003.0041666666666,0.0,18,1,13,2,6,227.8282969659372,403299.0219958879,155.54757745136587,23.376127595461128,0,21,9,5,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.1039745360612869,0.0,0.2662060558795929,3.521130323410034,0.0,0.4385045915842056,96.61343543231487,115.11236676573753,-0.1039745360612869,1591.0510416666666,12.458333333333332,50275.58385416667,0.8458333333334167,32.43333333333333,44.145833333333336,1002.4243055555554,-0.741136252083897,-0.6713546423813828,132.17144985590474
1940-09-22,0.0,31.8125,52.333333333333336,20.0,34.4,1003.475,0.4,19,2,14,4,0,238.8513422844878,400561.9784278458,156.52565354519407,35.37722774533276,0,22,9,6,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,33.039241790771484,0.0,0.4385045915842056,63.57419364154339,115.11236676573753,0.0,1664.8541666666667,11.8125,52515.19166666667,0.4708333333334167,32.40625,45.21527777777777,1002.6076388888888,-0.8558281164900661,-0.5172603164994063,121.14842579986131
1940-09-23,0.0,31.15416666666667,56.375,20.27083333333333,34.21666666666667,1004.525,1.5,20,3,15,6,1,250.0677894729353,396857.6107637322,157.50434213214834,47.57228247718008,0,23,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.1039745360612869,0.3345300555229187,0.5284271240234375,0.0,0.1039745360612869,63.04576651751995,115.11236676573753,0.0,1756.3161458333334,10.88333333333334,56630.096874999996,1.0499999999999545,32.106249999999996,48.194444444444436,1002.9333333333333,-0.9400966239425054,-0.34090810734258525,109.93205965496826
1940-09-24,0.0,29.1875,70.58333333333333,22.604166666666668,33.454166666666666,1005.5333333333332,14.3,21,4,16,1,2,261.5467363206195,392228.59701155225,158.48365365917527,60.030411214912185,0,24,9,1,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,50.62394332885742,0.0,0.1039745360612869,12.42182318866253,115.11236676573753,0.0,2060.1510416666665,6.583333333333332,70973.89444444444,1.008333333333212,31.581249999999997,52.22222222222222,1003.4597222222222,-0.98913610284946,-0.14700261915960072,98.45324244426308
1940-09-25,0.0,28.541666666666668,74.16666666666667,23.09583333333333,33.27916666666667,1005.7083333333334,5.7,22,5,17,3,3,273.3565146428482,386808.4938956696,159.4635964342969,72.81997518942742,0,25,9,2,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,9.368977546691896,0.0,0.1039745360612869,3.0528456419706345,115.11236676573753,0.0,2116.840277777778,5.445833333333336,74590.03472222223,0.1750000000001819,30.888194444444448,57.520833333333336,1004.067361111111,-0.9982845517372174,0.05854872981391532,86.64362124486948
1940-09-26,0.0,28.445833333333336,74.79166666666667,23.1875,33.329166666666666,1006.2,5.7,23,6,18,5,4,285.5577957724934,380837.9930734749,160.44417610286047,86.00168087027672,0,26,9,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.1039745360612869,2.348134994506836,0.2289326637983322,0.0,0.7047106474637985,114.8834341019392,0.0,2127.5112847222226,5.258333333333336,75255.37500000001,0.49166666666667425,30.147222222222222,63.0625,1004.7409722222222,-0.9633603925552062,0.2682102795492353,74.44249523258375
1940-09-27,0.0,28.183333333333334,76.875,23.308333333333334,33.266666666666666,1006.3125,3.9,24,7,19,0,5,298.1943004707642,374669.409752685,161.425394959705,99.61928530564768,0,27,9,4,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,0.2662060558795929,0.0,0.0,0.4385045915842056,114.8834341019392,0.0,2166.59375,4.875,77360.2734375,0.11249999999995453,29.55416666666667,67.52083333333333,1005.2923611111111,-0.8813504549521971,0.47246309438468853,61.80610965405731
1940-09-28,0.0,27.6375,79.25,23.45,32.94583333333333,1006.0166666666668,11.7,25,8,20,2,6,311.2818369458581,368752.8326841967,162.4072511497829,113.6886263567581,0,28,9,5,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385045915842056,114.8834341019392,0.0,2190.271875,4.1875,79726.82083333335,-0.2958333333332348,28.858333333333334,72.00694444444444,1005.7159722222223,-0.7514733196446705,0.6597634802428965,48.71862479302479
1940-09-29,0.4020348787307739,27.3,80.66666666666667,23.48333333333333,32.56666666666667,1005.6458333333334,4.8,27,9,21,5,0,324.7976653617405,363597.83246556274,163.3897379206085,128.18697679816827,0,29,9,6,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.0,0.0,0.0,0.3345300555229187,6.659942626953125,0.4020348787307739,0.5060094147920609,108.62552635371685,0.4020348787307739,2202.2000000000003,3.81666666666667,81122.09722222223,-0.37083333333339397,28.215972222222224,76.05555555555556,1005.9027777777778,-0.5764656119961349,0.817121409697434,35.20276112244022
1940-09-30,0.0,27.28333333333333,79.83333333333333,23.15833333333333,32.354166666666664,1005.4375,4.9,28,10,23,7,1,338.6735789976732,359708.9339203192,164.37284321891693,143.04611555620895,0,30,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0.4020348787307739,0.0,0.0,0.0,1.3890405893325806,0.4020348787307739,0.5060094147920609,107.23648576438427,-0.4020348787307739,2178.119444444444,4.125,80267.42708333333,-0.20833333333337123,27.898611111111112,77.59722222222223,1005.8868055555555,-0.3636808258563255,0.9315236212273208,21.32672766270798
1940-10-01,0.3881715834140777,27.7125,76.375,22.84583333333333,32.77916666666667,1005.9041666666668,1.2,29,11,24,9,2,352.7966385987054,357502.5258036932,165.35654999133536,158.15305817194357,0,1,10,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.0,0.0,0.0,1.1645147800445557,0.7902064621448517,0.8941809982061386,106.46014256775379,0.3881715834140777,2116.5421874999997,4.866666666666667,76825.93072916668,0.46666666666681067,27.760416666666668,77.96527777777779,1005.9194444444446,-0.12539143825773286,0.9921073466171174,7.203491819391786
1940-10-02,0.0,28.02083333333333,73.66666666666667,22.3625,32.62083333333333,1006.7,0.2,0,13,25,1,3,7.020068191002879,357225.04246041947,166.34083744265342,173.36095978133022,0,2,10,2,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.3881715834140777,0.4020348787307739,0.0,0.1039745360612869,5.535370349884033,0.7902064621448517,0.7902064621448517,100.92477221786976,-0.3881715834140777,2064.2013888888887,5.658333333333328,74160.23333333334,0.7958333333332348,27.68958333333333,77.77777777777777,1006.0027777777779,0.12221698117536789,0.9925034052900674,7.020122338676799
1940-10-03,0.0,28.391666666666666,68.33333333333333,21.133333333333333,32.35,1006.5625,0.0,1,14,26,3,4,21.18324082825536,358899.4285308093,167.3256831787164,188.50911877920123,0,3,10,3,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.0,0.0,0.0,3.521130323410034,0.7902064621448517,0.7902064621448517,97.40364189445972,0.0,1940.097222222222,7.258333333333333,68781.77083333333,-0.13750000000004547,27.724305555555556,76.35416666666667,1006.0444444444446,0.36135184736190784,0.9324295375030418,21.18343560048484
1940-10-04,0.0,29.2375,62.208333333333336,20.325,32.53333333333333,1005.525,0.0,2,15,0,5,5,35.13559974043097,362320.8057073343,168.31106575284883,203.4469191175947,0,4,10,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.3881715834140777,0.0,0.0,33.039241790771484,0.7902064621448517,0.7902064621448517,64.36440010368824,0.0,1818.8161458333334,8.912500000000001,62552.034375,-1.0375000000000227,27.990972222222222,73.51388888888889,1005.9625,0.575513484178279,0.8177922899666993,35.135853364745856
1940-10-05,0.0,28.73333333333333,67.375,21.4625,32.391666666666666,1006.05,1.6,4,16,2,1,6,48.75742992093223,367103.2120201496,169.29696692210314,218.05461606452536,0,5,10,5,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.0,0.4020348787307739,0.0,0.5284271240234375,0.3881715834140777,0.7902064621448517,63.8359729796648,0.0,1935.908333333333,7.270833333333332,67782.61875,0.5249999999999773,28.22986111111111,71.2986111111111,1006.0298611111111,0.7519253028698638,0.6592483135390363,48.757649142422224
1940-10-06,0.9357708096504213,28.629166666666663,73.54166666666667,22.9375,33.225,1005.5875,1.1,5,17,3,3,0,61.97200663514726,372758.939269108,170.28337307182983,232.25548642679533,0,6,10,6,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.0,0.0,0.0,50.62394332885742,1.323942393064499,1.7259772717952728,14.147800460457804,0.9357708096504213,2105.4366319444443,5.691666666666663,73952.58072916667,-0.46249999999997726,28.454166666666666,70.25,1006.0548611111111,0.8827181147660296,0.4699028940790923,61.9721133549655
1940-10-07,0.5711381435394287,28.554166666666664,72.0,22.558333333333334,33.19583333333333,1005.6791666666668,3.1,6,18,4,5,1,74.74759635006677,378783.2600989967,171.27027566196128,246.01782094324724,0,7,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.9357708096504213,0.0,0.3881715834140777,0.0,9.368977546691896,1.5069089531898499,2.2971154153347015,5.349961057305336,-0.36463266611099254,2055.8999999999996,5.99583333333333,72408.90000000001,0.09166666666681067,28.594444444444438,69.52083333333333,1006.017361111111,0.9647762883981168,0.263071688603608,74.74754528128597
1940-10-08,6.120444297790527,28.820833333333336,68.70833333333333,21.995833333333334,33.19583333333333,1006.9333333333334,1.3,7,19,5,0,2,87.09146734832804,384722.7199072931,172.25767090699364,259.34892254691835,0,8,10,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.5711381435394287,0.0,0.0,0.0,2.348134994506836,7.627353250980377,8.417559713125229,9.122270360589027,5.549306154251099,1980.2314236111113,6.825000000000003,69184.71111111112,1.254166666666606,28.727777777777778,68.69444444444444,1006.05625,0.9987118116637898,0.05074167166374154,87.0912516399247
1940-10-09,0.0,29.016666666666666,68.33333333333333,22.066666666666663,33.237500000000004,1006.3541666666666,2.5,8,20,6,2,3,99.03972562158404,390217.2240038707,173.24555904798137,272.2849316291802,0,9,10,2,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,6.120444297790527,0.9357708096504213,0.0,0.0,0.2662060558795929,7.627353250980377,8.417559713125229,8.856064304709435,-6.120444297790527,1982.8055555555554,6.950000000000003,68767.53472222222,-0.5791666666667652,28.831944444444442,68.69444444444444,1006.0215277777778,0.9875796404761913,-0.15711923407691591,99.03937258119885
1940-10-10,0.0,28.59166666666667,70.79166666666667,22.275,32.95,1006.9,4.4,9,21,7,4,4,110.64644658548136,395016.5100106233,174.233943529101,284.8799511682727,0,10,10,3,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.5711381435394287,0.0,0.0,0.0,7.627353250980377,8.417559713125229,8.856064304709435,0.0,2024.0517361111113,6.31666666666667,71280.12916666667,0.5458333333333485,28.724305555555556,70.125,1006.2506944444445,0.9357740092363602,-0.35260034548722213,110.64600763917173
1940-10-11,2.5158591270446777,27.8375,74.83333333333333,22.491666666666664,32.30416666666667,1007.5625,0.6000000000000001,10,22,8,6,5,121.9742716968054,398976.8444930013,175.22283026429434,297.196640559974,0,11,10,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,6.120444297790527,0.0,0.4020348787307739,0.3345300555229187,10.143212378025055,10.531383961439133,11.037393376231194,2.5158591270446777,2083.1729166666664,5.345833333333335,75399.26041666666,0.6625000000000227,28.575,71.36805555555556,1006.5027777777777,0.8482859675031752,-0.5295384002479915,121.97381029567967
