date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation,tithi_index,nakshatra_index,yoga_index,karana_index,vara_index,moon_phase_angle,moon_distance_km,sun_lon,moon_lon
1955-11-04,0.0,25.14583333333333,81.54166666666667,21.6875,28.3125,1003.0333333333332,2.9,19,5,20,3,5,231.8641280974914,364408.5107241978,198.27711553074167,70.14122421151714
1955-11-05,4.462815761566162,25.620833333333334,72.875,20.35,28.016666666666666,1001.0416666666666,0.9,20,6,21,5,6,245.3189038278201,367420.8291097634,199.27920890049413,84.59801326302448
1955-11-06,0.1363319754600525,25.6875,62.333333333333336,17.841666666666665,26.954166666666666,999.4833333333332,0.0,21,7,22,1,0,258.5130035546679,371158.5437030772,200.28189800437195,98.7946841699928
1955-11-07,0.0,25.46666666666667,61.41666666666666,17.2,26.741666666666664,1000.25,0.0,22,8,23,3,1,271.4246308156501,375287.66234365175,201.2851826336636,112.70947011552649
1955-11-08,0.0,26.075,67.79166666666667,19.379166666666663,28.67083333333333,1001.4041666666668,0.0,23,9,24,5,2,284.0527648643024,379529.8350661327,202.28905748571188,126.3413739743052
1955-11-09,0.0,26.05,72.54166666666667,20.1625,29.370833333333334,1003.875,0.1,24,10,25,0,3,296.4090110347648,383683.4651966914,203.2935128575253,139.70201295851012
1955-11-10,0.0,24.9625,81.20833333333333,21.34583333333333,28.991666666666664,1005.7916666666666,1.4,25,11,26,2,4,308.51067983455386,387623.7536154861,204.2985354403991,152.80869497589416
1955-11-11,0.5614624619483948,25.15,78.75,21.029166666666665,28.929166666666664,1006.5958333333332,1.8,26,12,0,4,5,320.37613428301466,391287.21112818393,205.30410909832725,165.6797660325425
1955-11-12,0.0,25.816666666666663,72.125,20.1,28.97083333333333,1006.2,0.0,27,13,1,6,6,332.0226337906756,394647.4088563318,206.31021558757897,178.3324564041493
1955-11-13,0.0,24.995833333333334,70.70833333333333,18.991666666666667,27.666666666666668,1005.8291666666668,0.0,28,14,2,8,0,343.46636811605265,397688.4570628149,207.31683521441525,190.78291839840253
1955-11-14,0.0,25.15,68.125,18.620833333333334,27.53333333333333,1006.2708333333334,0.0,29,15,3,10,1,354.7240723838209,400381.6696513949,208.32394743737547,203.04784589864556
1955-11-15,0.0,24.541666666666668,64.75,17.045833333333334,26.0125,1007.3583333333332,0.0,0,16,4,0,2,5.815498801918498,402669.4135461637,209.33153141269528,215.1469505147582
1955-11-16,0.0,24.433333333333334,70.875,18.441666666666663,26.204166666666666,1007.1083333333332,0.0,1,17,5,2,3,16.766058941069502,404458.4160823172,210.33956647082064,227.10560750931623
1955-11-17,0.0,24.6,75.16666666666667,19.566666666666663,27.0125,1006.6166666666668,2.3000000000000003,2,17,6,4,4,27.60909846222666,405623.0202772156,211.3480325079039,238.95713295616767
1955-11-18,0.0,24.1875,84.66666666666667,21.35,27.2125,1007.6625,4.1000000000000005,3,18,7,6,5,38.3874603215648,406017.3369999551,212.35691028281255,250.7443480734465
1955-11-19,0.0,24.42083333333333,84.04166666666667,21.48333333333333,27.370833333333334,1008.2625,0.9,4,19,8,1,6,49.15416256254345,405494.2122043284,213.36618162491965,262.52025704250565
1955-11-20,47.164337158203125,24.72083333333333,69.83333333333333,18.625,26.45833333333333,1007.7125,0.0,4,20,9,2,0,59.97210898202681,403928.498316324,214.375829576844,274.34775694695924
1955-11-21,0.0,24.741666666666664,66.29166666666667,17.958333333333332,26.45,1007.3541666666666,8.2,5,21,10,4,1,70.91274299481427,401242.1540340208,215.38583851300845,286.29829047927007
1955-11-22,0.0,25.47083333333333,76.41666666666667,20.85833333333333,28.79583333333333,1007.2708333333334,1.1,6,22,11,6,2,82.05345992891077,397428.8876978879,216.3961942873089,298.4492568166293
1955-11-23,0.0,24.5625,88.375,22.454166666666666,28.5125,1008.0166666666668,5.3,7,23,12,1,3,93.47345943731284,392576.04384535615,217.40688446807647,310.8798623102937
1955-11-24,0.1224368438124656,24.65,88.83333333333333,22.620833333333334,28.6125,1009.6625,12.2,8,24,13,3,4,105.24763957906563,386880.9185981436,218.41789871304127,323.66501232941454
1955-11-25,7.313311100006103,24.84583333333333,85.95833333333333,22.2625,28.48333333333333,1010.275,0.3,9,25,14,5,5,117.43825449681658,380657.5925250455,219.42922931479453,336.8669659841327
1955-11-26,0.4436246752738952,25.070833333333336,78.75,20.875,28.075,1009.4208333333332,0.8,10,26,15,0,6,130.08456815954008,374329.0190812371,220.44087189588785,350.52498635870177
1955-11-27,0.0,24.725,79.08333333333333,20.620833333333334,27.241666666666664,1009.2791666666668,0.2,11,0,16,2,0,143.19177189747265,368398.52670850354,221.45282614429968,4.644254966291236
1955-11-28,0.0,25.266666666666666,78.33333333333333,21.02083333333333,27.52916666666667,1009.025,0.8,13,1,18,5,1,156.7218424614797,363396.9038629276,222.46509635968653,19.186729136350984
1955-11-29,0.0,24.6,84.29166666666667,21.691666666666663,26.9875,1008.0375,7.9,14,2,19,0,2,170.5901043361503,359807.7153941029,223.47769147955637,34.06770824906386
1955-11-30,36.94942092895508,23.120833333333334,94.41666666666669,22.195833333333336,26.058333333333334,1007.9333333333334,15.9,15,3,20,2,3,184.67087927032787,357984.19903879514,224.4906242683333,49.161492181384254
1955-12-01,56.98919677734375,23.4,92.04166666666669,22.0,25.854166666666668,1008.3541666666666,40.1,16,4,21,5,4,198.81300111652791,358081.15494072787,225.50390956958853,64.31690684649823
1955-12-02,28.77716827392578,22.704166666666666,93.91666666666669,21.65,25.83333333333333,1010.15,21.5,17,5,22,0,5,212.86193764454825,360026.29274916527,226.51756190458923,79.37943258120748
1955-12-03,10.58155918121338,22.0,93.95833333333331,20.975,25.133333333333336,1010.3833333333332,23.0,18,7,24,2,6,226.682168021874,363542.79146905214,227.53159303007965,94.21357961646316
1955-12-04,33.11161804199219,23.254166666666663,87.54166666666667,20.9875,26.0125,1009.9458333333332,5.1,20,8,25,5,0,240.17345563302032,368214.2986995457,228.54601009867156,108.719151028596
1955-12-05,0.1951425224542617,23.34583333333333,86.375,20.85833333333333,26.041666666666668,1010.6958333333332,2.2,21,9,26,0,1,253.27765837836827,373568.4343388902,229.560814769538,122.83804052688949
1955-12-06,3.317091226577759,22.8,87.125,20.47083333333333,25.225,1011.9625,4.0,22,10,0,2,2,265.9765985984437,379153.3943242848,230.57600321783084,136.55209274662494
1955-12-07,9.898942947387695,23.25,86.16666666666667,20.7625,25.491666666666664,1012.0333333333332,2.2,23,11,1,4,3,278.28407656395484,384591.63616116217,231.59156673528653,149.87511252171316
1955-12-08,13.33668327331543,23.95833333333333,76.58333333333333,19.441666666666663,25.45833333333333,1011.9458333333332,1.8,24,12,2,6,4,290.23563946603474,389606.342066785,232.60749257500385,162.84263447379178
1955-12-09,2.0700464248657227,23.42083333333333,72.29166666666667,18.016666666666666,24.40833333333333,1011.5208333333334,0.2,25,13,3,1,5,301.87885335379724,394024.34488743794,233.62376479284703,175.50219837723023
1955-12-10,0.0,22.558333333333334,69.54166666666667,16.558333333333334,23.075,1010.8208333333332,0.0,26,14,4,3,6,313.2655669651901,397762.383006218,234.6403649671201,187.90561742639449
1955-12-11,0.0,22.3375,71.79166666666667,16.783333333333335,23.366666666666664,1010.0125,0.0,27,15,5,5,0,324.44664436901377,400803.62288617407,235.6572727748002,200.10371524905167
1955-12-12,0.0,22.65416666666667,72.125,17.075,23.945833333333336,1010.1625,0.0,27,15,6,6,1,335.4690519778144,403170.2778410878,236.6744664535844,212.14341677772575
1955-12-13,0.0,23.125,69.95833333333333,17.045833333333334,24.266666666666666,1009.7416666666668,0.0,28,16,7,8,2,346.3749252783956,404896.9473386032,237.6919231928205,224.06681818223703
1955-12-14,0.0,22.933333333333334,79.29166666666667,18.83333333333333,25.166666666666668,1009.3333333333334,0.0,29,17,8,10,3,357.2021618424933,406008.297494168,238.70961948934143,235.9117823508277
1955-12-15,0.0,23.133333333333336,80.54166666666667,19.320833333333333,25.416666666666668,1008.7625,0.4,0,18,9,1,4,7.986079421162134,406503.792023712,239.7275314878514,247.7135986316098
1955-12-16,0.0,22.854166666666668,79.04166666666667,18.695833333333333,25.129166666666663,1008.9625,0.0,1,19,10,3,5,18.761688157346377,406351.1936919352,240.74563530888332,259.50725578509827
1955-12-17,0.0,22.6625,79.5,18.5625,24.866666666666664,1009.55,0.0,2,20,11,4,6,29.566140493630737,405489.4439015045,241.7639073578441,271.3298917120716
1955-12-18,0.0,21.925,78.41666666666667,17.6125,23.67083333333333,1009.3583333333332,0.0,3,21,12,6,0,40.44094221002733,403840.40191499016,242.78232460761407,283.22300348528574
1955-12-19,0.0,22.02916666666667,75.70833333333333,17.183333333333334,23.46666666666667,1009.4666666666668,0.0,4,22,13,1,1,51.43353113228365,401327.9619453658,243.80086485619856,295.2340244080085
1955-12-20,0.0,22.325,75.20833333333333,17.445833333333333,23.625,1008.7125,0.0,5,23,14,3,2,62.59784513105033,397902.3773789433,244.81950697617307,307.41688992861384
1955-12-21,0.0,23.1125,78.0,18.825,24.695833333333336,1009.0166666666668,1.1,6,23,15,5,3,73.99349396231038,393567.156808126,245.838231190602,319.8312071338019
1955-12-22,0.0,23.116666666666664,71.70833333333333,17.391666666666666,24.0125,1010.4958333333334,1.0,7,24,16,0,4,85.68312005593327,388405.4375296825,246.857019424618,332.5396130505844
1955-12-23,0.0,22.916666666666668,70.75,17.104166666666668,23.704166666666666,1010.2875,0.0,8,25,17,2,5,97.72751928233318,382601.9928111318,247.8758557869231,345.60289294652614
1955-12-24,0.0,23.23333333333333,75.54166666666667,18.504166666666663,24.570833333333336,1009.2291666666666,0.0,9,26,18,4,6,110.1781947588482,376455.80937154667,248.8947272205219,359.0725320787887
1955-12-25,0.0,23.34583333333333,77.875,19.0625,24.98333333333333,1008.9041666666668,0.1,10,0,19,6,0,123.0674071781946,370376.7288088156,249.91362431240395,12.980765224725523
1955-12-26,0.0,23.27916666666667,81.125,19.758333333333333,25.33333333333333,1009.1666666666666,0.4,11,2,20,1,1,136.3966571779437,364859.055205253,250.9325421564688,27.329060867980356
1955-12-27,0.0,22.95833333333333,77.125,18.591666666666665,24.633333333333336,1008.6416666666668,1.2000000000000002,12,3,22,4,2,150.12592976232602,360427.3626013399,251.95148102742863,42.07737136161811
1955-12-28,0.0,21.9875,73.0,16.5625,22.941666666666663,1007.075,0.1,13,4,23,6,3,164.1675318651692,357557.1952407593,252.9704465028626,57.13798004276102
1955-12-29,0.0,21.741666666666664,68.95833333333333,15.366666666666667,22.52916666666667,1006.5375,0.0,14,5,24,1,4,178.38887590387756,356585.6485147818,253.98944867811343,72.37829509452436
1955-12-30,0.0,22.104166666666668,70.83333333333333,16.125,23.266666666666666,1007.6625,0.0,16,6,25,4,5,192.62675853217803,357638.1947058017,255.0085003589116,87.63513369416714
1955-12-31,0.0,22.354166666666668,70.79166666666667,16.379166666666666,23.325,1008.3166666666666,0.0,17,7,26,6,6,206.71129540300464,360598.8537402323,256.0276145433063,102.73865254058504
1956-01-01,0.0,21.808333333333334,71.375,15.970833333333331,22.75,1008.3541666666666,0.0,18,8,1,1,0,220.492795165443,365135.9159591337,257.046801865086,117.53920869962464
1956-01-02,0.0,22.325,73.5,16.958333333333332,23.425,1008.0875,0.0,19,9,2,3,1,233.86299835006145,370772.5309016748,258.06606868896665,131.92858292781156
1956-01-03,0.0,22.675,76.66666666666667,18.1,24.34166666666667,1007.1666666666666,0.0,20,10,3,6,2,246.76492505481656,376975.7204774345,259.08541621054155,145.84981672849358
1956-01-04,0.0,22.629166666666663,74.75,17.641666666666666,24.025,1007.3625,0.0,21,11,4,1,3,259.19095101942713,383237.1300058553,260.10484048181024,159.29528577809296
1956-01-05,0.0,22.370833333333334,68.5,16.004166666666666,22.8375,1008.6708333333332,0.0,22,12,5,3,4,271.1729226918243,389129.7414428726,261.1243330221966,172.29681854038012
1956-01-06,0.0,23.0875,71.25,17.320833333333333,24.0625,1008.2333333333332,0.0,23,13,6,5,5,282.7692342083215,394337.1372329567,262.14388164813346,184.91277933646188
1956-01-07,0.0,23.35,78.75,19.28333333333333,25.46666666666667,1007.8166666666666,0.1,24,14,7,0,6,294.05255982793136,398659.6333014136,263.16347126633184,197.2158066130837
1956-01-08,0.0,23.48333333333333,83.91666666666667,20.445833333333333,26.445833333333336,1007.7208333333332,1.9,25,15,8,1,0,305.1000524661066,402004.1369407471,264.1830845120326,209.2830159002956
1956-01-09,0.0,24.1625,81.91666666666667,20.695833333333333,27.0875,1007.1208333333334,3.2,26,16,9,3,1,315.98639505177,404364.0625671466,265.202702212994,221.18905417046903
1956-01-10,0.0,24.054166666666664,84.33333333333333,21.133333333333333,26.979166666666668,1008.5083333333332,4.3,27,17,10,5,2,326.77938872865514,405794.1767914284,266.2223037144367,233.0016900246641
1956-01-11,0.0,23.58333333333333,85.79166666666667,20.975,26.508333333333336,1008.8708333333334,2.7,28,18,11,7,3,337.537587406117,406384.0002137194,267.2418671195809,244.77944956928704
1956-01-12,0.1254487633705139,22.9625,89.5,21.104166666666668,25.89583333333333,1008.2333333333332,10.0,29,19,12,9,4,348.3095660295421,406232.68306502624,268.26136949974256,256.5708854928932
1956-01-13,0.0,23.6875,80.5,19.92083333333333,26.0625,1008.3541666666666,0.0,29,20,13,10,5,359.134537832122,405427.9481154189,269.2807871161733,268.4151945409435
1956-01-14,0.0,23.29583333333333,79.5,19.33333333333333,25.229166666666668,1008.9416666666666,0.0,0,21,14,1,6,10.04410444877538,404031.4446224839,270.3000956789068,280.3439671120979
1956-01-15,0.0,22.75,76.79166666666667,18.125,24.370833333333334,1009.7375,0.0,1,21,15,3,0,21.06489509417017,402072.3960208129,271.3192706507676,292.3838250717539
1956-01-16,0.0,22.679166666666664,75.79166666666667,17.8,24.191666666666663,1009.5125,0.0,2,22,16,5,1,32.2217414462639,399550.6102168104,272.33828759226776,304.55959448901257
1956-01-17,0.0,22.39583333333333,77.04166666666667,17.770833333333332,24.133333333333336,1008.1791666666668,0.0,3,23,17,0,2,43.54089016714787,396448.7968933308,273.35712253809817,316.8975155067595
1956-01-18,0.0,22.3,78.45833333333333,17.962500000000002,24.604166666666668,1007.4208333333332,0.0,4,24,18,2,3,55.05263012370571,392752.873044931,274.3757524014928,329.42786684688167
1956-01-19,0.0,22.0125,78.79166666666667,17.708333333333332,24.3,1007.3958333333334,0.0,5,25,19,4,4,66.7926439682432,388477.7127635469,275.39415541630785,342.18631510343386
1956-01-20,0.0,21.729166666666668,77.33333333333333,17.154166666666665,23.7625,1007.7416666666668,0.0,6,26,20,6,5,78.80139290464246,383694.670531231,276.41231164284585,355.2132981112081
1956-01-21,0.0,21.58333333333333,77.875,17.099999999999998,23.454166666666666,1007.9458333333332,0.0,7,0,21,1,6,91.12090867563197,378556.1010499623,277.430203573185,8.550816860628672
1956-01-22,0.0,21.34583333333333,72.625,15.845833333333331,22.35833333333333,1009.2875,0.0,8,1,22,3,0,103.7885367403044,373310.9406357679,278.44781686187395,22.236180409085456
1956-01-23,0.0,22.995833333333334,72.41666666666667,17.304166666666667,24.266666666666666,1009.375,0.0,9,2,23,5,1,116.82758006507336,368304.4542989307,279.4651411634492,36.29265373978226
1956-01-24,0.0,23.2,68.625,16.791666666666668,24.15,1009.1958333333332,0.4,10,3,24,0,2,130.23565421519146,363955.432669181,280.48217096969216,50.71781953194161
1956-01-25,0.0,23.179166666666664,69.66666666666667,17.004166666666666,24.166666666666668,1009.9166666666666,0.0,11,4,26,2,3,143.97303465429545,360707.14353386033,281.4989062195354,65.47193403331019
1956-01-26,5.115579605102539,23.104166666666668,67.16666666666667,16.175,23.954166666666666,1010.35,0.0,13,6,0,5,4,157.95505699794344,358955.73019906174,282.51535235731353,80.47033521213734
1956-01-27,0.0,23.870833333333334,78.45833333333333,19.454166666666666,26.52083333333333,1008.3666666666668,0.1,14,7,1,0,5,172.0535511347868,358970.5998455698,283.531519542661,95.58487983406724
1956-01-28,4.800810813903809,24.695833333333336,82.95833333333333,21.4625,28.191666666666663,1006.4958333333334,2.0,15,8,2,3,6,186.1106022193957,360830.333938833,284.5474209407282,110.65769884565336
1956-01-29,15.556208610534668,24.204166666666666,87.29166666666667,21.870833333333334,28.179166666666664,1006.6541666666668,3.1,16,9,3,5,0,199.9630105065411,364397.04556738766,285.56307039121475,125.5256436708224
1956-01-30,19.97054672241211,24.17083333333333,87.75,21.8875,28.22083333333333,1007.0583333333334,5.2,17,10,4,0,1,213.47008392931565,369338.8738858172,286.578480047882,140.04806328280688
1956-01-31,0.0,24.416666666666668,86.75,21.9625,28.35,1007.4708333333332,1.4,18,11,6,2,2,226.53523728947556,375191.3541796235,287.5936585841589,154.12839327671628
1956-02-01,0.0,24.72083333333333,86.375,22.1,28.758333333333336,1008.0833333333334,0.8,19,12,7,4,3,239.11527693933616,381435.6813607622,288.6086102743095,167.7234391282081
1956-02-02,0.0,24.29583333333333,82.25,20.808333333333334,27.704166666666666,1007.7833333333332,0.1,20,13,8,6,4,251.21740727513523,387571.5935469278,289.6233348972455,180.8403878555765
1956-02-03,0.0,23.75,77.91666666666667,19.2,26.67083333333333,1007.8208333333332,0.0,21,14,9,1,5,262.88840948479947,393171.2248971186,290.63782818231715,193.52599412151352
1956-02-04,0.0,23.679166666666664,78.70833333333333,19.4125,26.479166666666668,1009.1541666666668,0.0,22,15,10,3,6,274.2012354216632,397910.2733718194,291.6520824795936,205.85318035411476
1956-02-05,0.0,24.27083333333333,74.29166666666667,18.98333333333333,26.33333333333333,1010.0166666666668,0.0,23,16,11,5,0,285.24262490890925,401579.3190908912,292.66608742045344,217.90865807014404
1956-02-06,0.0,24.579166666666666,75.16666666666667,19.566666666666663,26.820833333333336,1009.1625,0.0,24,17,12,0,1,296.10326892105707,404080.4468886987,293.6798304456425,229.78309316773348
1956-02-07,1.712086200714111,23.816666666666663,76.375,19.241666666666667,25.758333333333336,1008.8125,0.4,25,18,13,2,2,306.87061645981,405414.0202385915,294.69329716740333,241.56391375537584
1956-02-08,0.0,24.10833333333333,69.91666666666667,17.837500000000002,25.77083333333333,1008.2166666666668,0.0,26,18,14,3,3,317.6238218468015,405659.2321565784,295.7064715858393,253.3302578242372
1956-02-09,0.0,24.05,71.16666666666667,17.920833333333334,25.891666666666666,1007.0708333333332,0.1,27,19,15,5,4,328.43029300467543,404950.9780067416,296.7193362079038,265.1495215763029
1956-02-10,0.0,23.52916666666667,74.125,18.225,25.625,1006.225,0.0,28,20,16,7,5,339.3435344916839,403455.07117237017,297.73187212762133,277.0752021070227
1956-02-11,0.0,23.941666666666663,62.91666666666666,15.466666666666669,24.90416666666667,1006.9458333333332,0.0,29,21,17,9,6,350.40226658387223,401343.85935491824,298.7440591263384,289.146015496875
1956-02-12,0.0,23.191666666666663,63.208333333333336,15.025,24.025,1007.1625,0.0,0,22,18,0,0,1.6309963254632291,398774.6619900048,299.7558758442788,301.3864660121241
1956-02-13,0.0,22.995833333333334,66.75,15.566666666666668,23.945833333333336,1007.1541666666668,0.0,1,23,19,2,1,13.042215931830548,395873.77093407535,300.76730005914004,313.8090418127033
1956-02-14,0.0,23.0125,65.04166666666667,15.0,23.995833333333334,1006.6458333333334,0.0,2,24,20,4,2,24.64016493531623,392728.6466275409,301.7783090867605,326.4179739584141
1956-02-15,0.0,23.191666666666663,68.08333333333333,16.05,24.5,1006.3208333333332,0.0,3,25,21,6,3,36.425666933340885,389390.1293757199,302.7888802981143,339.21407034032524
1956-02-16,0.0,23.254166666666663,70.125,16.708333333333332,24.766666666666666,1006.1333333333332,0.0,4,26,22,1,4,48.40109396260257,385884.94949535496,303.7989917309348,352.19967845596614
1956-02-17,0.0,23.133333333333336,70.33333333333333,16.395833333333332,24.5875,1005.2791666666668,0.0,5,0,23,3,5,60.57421563602249,382236.8167307387,304.80862277035953,5.382534846993433
1956-02-18,0.0,22.85833333333333,70.75,16.404166666666665,24.42083333333333,1005.8125,0.0,6,1,24,5,6,72.95968518594667,378492.311877617,305.8177548784056,18.77725358099798
1956-02-19,0.0,22.7375,70.58333333333333,16.366666666666667,24.1375,1008.2083333333334,0.0,7,2,25,0,0,85.57720604451775,374746.08134645,306.8263723607208,32.40349721428469
1956-02-20,0.0,23.175,66.70833333333333,15.391666666666666,24.104166666666668,1007.2833333333332,0.0,8,3,26,2,1,98.44594719566012,371158.7359106546,307.83446315570205,46.28039799956465
1956-02-21,0.0,23.65,63.458333333333336,15.1625,24.3875,1007.3541666666666,0.0,9,4,0,4,2,111.57552298160611,367960.6892635018,308.84201960276766,60.4175443242796
1956-02-22,0.0,24.04583333333333,62.5,15.420833333333334,24.92083333333333,1007.15,0.0,10,5,1,6,3,124.95491195477804,365436.4974203261,309.849039087583,74.80390582294194
1956-02-23,0.0,24.266666666666666,63.083333333333336,16.279166666666665,25.2625,1007.9958333333334,0.0,11,6,3,2,4,138.54207524418567,363887.855026124,310.85552438955494,89.39745572997668
1956-02-24,0.0,25.766666666666666,68.04166666666667,18.9,27.704166666666666,1008.4375,0.0,12,7,4,4,5,152.2583107087543,363579.6018856096,311.86148351542005,104.11952432223347
1956-02-25,0.0,26.04583333333333,67.66666666666667,18.929166666666667,27.991666666666664,1008.9958333333334,0.0,13,8,5,6,6,165.99142837887467,364680.5530988545,312.86692885438384,118.85796738217124
1956-02-26,0.0,25.441666666666663,66.95833333333333,17.804166666666667,27.2375,1009.5916666666668,0.0,14,10,6,1,0,179.60946254580676,367216.0717086049,313.87187566410364,133.4808663141529
1956-02-27,0.0,24.6625,69.0,17.283333333333335,26.4625,1009.2625,0.0,16,11,7,4,1,192.98212329769183,371047.88858603087,314.87634013798805,147.85796733858135
1956-02-28,0.0,24.066666666666663,70.58333333333333,17.175,25.97083333333333,1009.075,0.0,17,12,8,6,2,206.00314828396452,375887.80435830425,315.8803374765429,161.8830259548755
1956-02-29,0.0,24.379166666666663,68.54166666666667,16.629166666666666,26.195833333333336,1009.1375,0.0,18,13,9,1,3,218.6062540197362,381339.92991826567,316.8838803742152,175.48975834797318
1956-03-01,0.0,25.125,65.45833333333333,16.495833333333334,26.9375,1008.2666666666668,0.0,19,14,10,3,4,230.77089857660545,386957.7212919677,317.88697814717773,188.65760965141808
1956-03-02,0.0,25.266666666666666,67.79166666666667,17.5,27.4,1009.3875,0.0,20,15,12,5,5,242.5187521842824,392300.8759745631,318.88963648895617,201.40823163696703
1956-03-03,0.0,24.2,71.54166666666667,17.650000000000002,26.42083333333333,1009.5583333333334,0.0,21,16,13,0,6,253.90458766978,396981.67600718327,319.8918576756731,213.7963787482109
1956-03-04,0.0,25.079166666666666,65.875,16.208333333333332,26.954166666666666,1007.9458333333332,0.0,22,16,14,2,0,265.00546593655696,400696.5144798959,320.89364099488995,225.8990967279444
1956-03-05,0.0,25.05416666666667,67.33333333333333,16.716666666666665,26.95833333333333,1007.7666666666668,0.0,22,17,14,3,1,275.910720282576,403242.9742540774,321.894983209526,237.80570811195403
1956-03-06,0.0,24.90833333333333,68.54166666666667,17.216666666666665,26.754166666666663,1008.0958333333332,0.0,23,18,15,5,2,286.7137013777854,404524.9919424327,322.8958789392304,249.60955728214864
1956-03-07,0.0,26.191666666666663,71.91666666666667,19.85,29.375,1008.3958333333334,0.0,24,19,16,0,3,297.50522773119224,404548.8954843644,323.8963209068117,261.4014605553488
1956-03-08,0.0,27.383333333333336,72.58333333333333,21.15833333333333,31.28333333333333,1007.8833333333332,0.0,25,20,17,2,4,308.3682798652885,403412.4296657139,324.89630004621847,273.2643997710654
1956-03-09,0.0,27.59583333333333,71.95833333333333,21.275,31.491666666666664,1007.7,0.0,26,21,18,4,5,319.37351632117225,401288.0796615174,325.8958055016631,285.2690374042879
1956-03-10,0.0,27.775,73.16666666666667,21.85833333333333,31.808333333333334,1006.5208333333334,0.2,27,22,19,6,6,330.5754923004996,398401.5603105612,326.8948245702537,297.4699337167463
1956-03-11,0.0,27.77083333333333,72.33333333333333,21.625,31.5875,1006.875,0.2,28,23,20,8,0,342.0098711486684,395006.4997669768,327.8933426583865,309.9027558741072
1956-03-12,0.0,28.0,73.20833333333333,22.179166666666664,32.09166666666667,1007.7416666666668,0.2,29,24,21,9,1,353.6922679341826,391357.1343731109,328.8913433312341,322.5831182909436
1956-03-13,0.0,27.4375,73.79166666666667,21.90416666666667,31.40416666666667,1007.0666666666666,0.5,0,25,22,0,2,5.6194517907831925,387682.01544056425,329.888808532528,335.50778141210685
1956-03-14,0.0,27.59166666666667,72.08333333333333,21.354166666666668,31.1,1005.8041666666668,0.0,1,26,23,2,3,17.77328591082313,384162.7860466353,330.88571902982886,348.65858893379493
1956-03-15,0.0,27.5375,72.79166666666667,21.3875,31.0375,1006.7583333333332,0.0,2,0,25,5,4,30.127000253024278,380922.3082544623,331.8820551003195,2.008739864893485
1956-03-16,0.0,26.875,73.79166666666667,21.216666666666665,30.454166666666666,1006.9583333333334,0.0,3,1,26,0,5,42.65245280677118,378025.23121523816,332.8777974205502,15.53005216322483
1956-03-17,0.0,26.329166666666666,71.25,19.78333333333333,29.225,1006.1583333333332,0.1,4,2,0,2,6,55.32641157348408,375491.4501674258,333.87292807949115,29.1992499889842
1956-03-18,0.0,27.125,67.75,19.7375,30.179166666666664,1006.5166666666668,0.0,5,3,1,4,0,68.13394655735237,373319.5000392341,334.8674316120902,43.001362712854025
1956-03-19,0.0,26.14583333333333,69.54166666666667,19.195833333333333,28.8875,1006.4166666666666,0.0,6,4,2,6,1,81.06776667001358,371513.8979038636,335.86129595620787,56.929068917149415
1956-03-20,0.0,26.266666666666666,69.20833333333333,18.84583333333333,28.9875,1005.6541666666668,0.0,7,5,3,1,2,94.12346488845692,370108.8377290803,336.8545132558034,70.97794716406818
1956-03-21,0.0,26.454166666666666,64.91666666666667,17.2375,28.558333333333334,1004.975,0.0,8,6,4,3,3,107.29180100098309,369180.9734731784,337.8470804497771,85.13876167181749
1956-03-22,0.0,27.10833333333333,69.83333333333333,19.97083333333333,30.27083333333333,1005.1625,0.0,10,7,5,6,4,120.5501518637408,368846.2975374426,338.8389995853174,99.3889119642568
1956-03-23,0.0,28.2375,72.0,22.0375,32.141666666666666,1004.2,0.0,11,8,7,1,5,133.85593466790047,369239.9917381349,339.83027778385656,113.68585156818808
1956-03-24,0.0,28.495833333333334,70.625,21.6625,32.5,1003.9375,0.0,12,9,8,3,6,147.14483149386143,370482.9384760301,340.82092678980104,127.96530454649516
1956-03-25,0.0,28.1375,70.08333333333333,20.941666666666663,31.675,1005.4958333333334,0.0,13,10,9,5,0,160.33557445819542,372643.1220590563,341.8109620768811,142.14604117889385
1956-03-26,0.0,27.65,67.08333333333333,19.29583333333333,30.825,1005.675,0.1,14,11,10,0,1,173.3408436551103,375702.6647991604,342.8004015779534,156.14076818952316
1956-03-27,0.0,27.316666666666663,61.66666666666666,17.020833333333332,29.379166666666663,1004.5875,0.0,15,12,11,3,2,186.0813424758179,379540.1879620183,343.7892642137576,169.87020092799867
1956-03-28,0.0,27.641666666666666,61.958333333333336,17.541666666666668,29.7375,1003.6791666666668,0.0,16,13,12,5,3,198.49880246425948,383933.5123350123,344.77756846478576,183.27607031393129
1956-03-29,0.0,28.02916666666667,63.333333333333336,17.920833333333334,30.275,1004.5708333333332,0.0,17,14,13,0,4,210.5643967947799,388581.39595510735,345.7653312154197,196.3295417733783
1956-03-30,0.0,27.65,67.33333333333333,19.5875,30.558333333333334,1005.6833333333334,0.0,18,15,14,2,5,222.28123683617656,393137.9609440525,346.75256700445,209.03371772503203
1956-03-31,0.0,27.558333333333334,67.75,19.695833333333333,30.64583333333333,1005.8333333333334,0.0,19,16,15,3,6,233.6818277779064,397251.597055047,347.7392876918076,221.42109746057676
1956-04-01,0.0,28.275,65.33333333333333,19.991666666666667,31.379166666666663,1005.4958333333334,0.0,20,17,16,5,0,244.82248081892777,400601.3382427107,348.7255024524269,233.54799131230791
